	root	phylum	class	order	family	genus
3967	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
3971	unk	unk	unk	unk	unk	unk
3973	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
3978	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
3986	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Streptobacillus
3993	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
3998	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
4006	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
4038	unk	unk	unk	unk	unk	unk
4054	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
4076	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
4089	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
4104	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4118	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
4126	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
4138	unk	unk	unk	unk	unk	unk
4158	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
4162	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4180	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
4218	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
4219	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella
4238	unk	unk	unk	unk	unk	unk
4263	Root	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia
4290	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
4312	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
4327	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
4375	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
4387	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
4416	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
4432	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
4437	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
4454	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4461	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
4468	unk	unk	unk	unk	unk	unk
4496	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unk
4513	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
4517	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
4518	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella
4555	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
4571	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4590	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
4598	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
4617	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
4619	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
4644	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4648	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
4652	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4659	unk	unk	unk	unk	unk	unk
4667	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
4681	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
4707	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
4730	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
4733	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4741	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
4743	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
4751	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
4752	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
4755	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
4770	unk	unk	unk	unk	unk	unk
4775	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
4791	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
4809	unk	unk	unk	unk	unk	unk
4826	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
4834	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
4876	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4880	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4924	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
4980	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
4986	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
4993	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
5014	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
5047	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
5070	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
5079	unk	unk	unk	unk	unk	unk
5080	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
5091	unk	unk	unk	unk	unk	unk
5096	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
5103	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
5146	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
5161	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
5202	unk	unk	unk	unk	unk	unk
5203	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
5214	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
5217	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
5255	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
5264	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
5267	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
5269	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
5285	unk	unk	unk	unk	unk	unk
5294	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
5311	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
5323	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
5328	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
5329	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
5339	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5347	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5365	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
5379	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
5380	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
5386	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
5398	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
5414	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
5425	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
5429	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
5435	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
5445	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
5450	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
5458	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
5464	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
5473	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
5474	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
5479	unk	unk	unk	unk	unk	unk
5495	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
5503	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
5504	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
5515	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5545	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
5563	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
5566	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
5576	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
5585	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
5599	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
5647	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
5662	unk	unk	unk	unk	unk	unk
5678	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
5692	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5712	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
5713	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
5738	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
5755	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
5758	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
5763	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
5786	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5791	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
5793	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
5830	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
5831	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unk
5835	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
5851	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5853	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5856	Root	Firmicutes	Clostridia	Clostridiales	unk	unk
5866	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unk
5869	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
5875	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
5877	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
5900	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
5904	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
5914	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
5916	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
5946	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
5947	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
5950	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
5957	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
5978	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
5997	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
6009	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
6029	unk	unk	unk	unk	unk	unk
6031	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
6044	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
6046	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
6054	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
6064	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
6083	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
6105	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
6107	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
6156	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
6160	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
6209	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
6229	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
6240	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
6247	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
6281	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
6305	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
6308	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
6309	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
6319	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
6333	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unk
6382	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister
6393	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
6394	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
6395	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
6403	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
6425	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella
6459	Root	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium
6471	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
6485	unk	unk	unk	unk	unk	unk
6487	unk	unk	unk	unk	unk	unk
6492	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
6506	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
6508	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
6519	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
6528	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
6540	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
6551	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
6554	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
6589	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
6601	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
6618	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
6640	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
6654	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
6664	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
6683	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
6690	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
6700	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
6720	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
6730	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
6738	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
6742	Root	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium
6746	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
6756	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
6786	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
6799	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
6813	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
6815	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
6827	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
6840	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
6846	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
6849	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
6851	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
6853	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
6862	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
6912	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
6915	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
6935	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
6942	unk	unk	unk	unk	unk	unk
6945	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
6953	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
6954	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella
6969	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
6986	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
6989	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
7014	unk	unk	unk	unk	unk	unk
7028	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
7034	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
7040	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
7047	unk	unk	unk	unk	unk	unk
7062	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
7066	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
7096	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
7118	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
7134	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
7177	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
7182	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
7190	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
7195	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
7200	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
7203	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
7230	Root	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium
7235	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
7241	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
7249	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
7252	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
7300	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
7301	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
7310	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
7319	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
7329	unk	unk	unk	unk	unk	unk
7335	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
7338	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
7341	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
7343	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
7354	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
7359	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
7374	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
7394	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
7399	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
7408	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
7433	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
7443	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
7456	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
7458	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
7473	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
7476	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
